Area, RTSID, location_center_lat, location_center_lon, change_vol_year, change_area_year, dem_avg_slope, dem_aspect, dem_elevation, location
Banks, 296, 71.7499331942, -120.68814863, 1757.903878159, 1118.5805380168, 7.6691689491, 341.9126856878, 333.0948486328, hillslope, 
Banks, 297, 71.7345295527, -120.6740741826, 4171.3523873708, 2951.9386812394, 5.7039198875, 191.397830495, 375.2653198242, hillslope, 
Banks, 298, 71.7310437348, -120.6583554893, 3817.2663138758, 2005.0904249928, 5.2793254852, 302.7299459722, 375.2314758301, hillslope, 
Banks, 299, 71.7320154152, -120.6556403814, 633.7803587047, 594.1008666645, 4.5187110901, 321.198829439, 376.6698303223, hillslope, 
Banks, 300, 71.7136418623, -120.650313204, 3422.7993238631, 1717.3228177021, 4.3268465996, 223.5017513066, 299.799041748, hillslope, 
Banks, 301, 71.7567099246, -120.66220092, 2247.471109327, 1424.9137973907, 6.4887070656, 343.2695906774, 282.7272949219, hillslope, 
Banks, 302, 71.763642182, -120.6221321518, 12850.0443027595, 3555.3223739455, 6.3886532784, 293.0499986602, 183.8486480713, hillslope, 
Banks, 304, 71.7759244409, -120.6685081255, 16715.1979932067, 4836.3523676909, 8.7722587585, 347.4312191427, 204.9359741211, hillslope, 
Banks, 306, 71.7777742909, -120.6628917519, 20823.9993796907, 6497.9782291433, 9.3483181, 327.5127193651, 194.0328521729, hillslope, 
Banks, 307, 71.7928322152, -120.6097892436, 3640.387726607, 2125.767163534, 6.5721144676000005, 192.9397365195, 233.3052520752, hillslope, 
Banks, 308, 71.7733402554, -120.5855822072, 5363.455794356, 1564.1561880152, 8.385761261, 33.273806095, 115.590385437, hillslope, 
Banks, 309, 71.7928016061, -120.585414699, 2188.8734824063, 1281.0299937454, 6.5877404213, 165.6035598037, 218.3443145752, hillslope, 
Banks, 310, 71.7767973036, -120.5676603339, 38045.3406086771, 6228.7762739359, 9.9356117249, 117.6790319124, 102.6769256592, hillslope, 
Banks, 311, 71.7751771191, -120.5598949637, 20420.3543098805, 4752.8069333162, 8.7915840149, 80.2440264135, 77.6129455566, hillslope, 
Banks, 312, 71.7958224363, -120.540511702, 22650.7256479639, 7184.9073562241, 5.0569505692, 150.7268714616, 166.8850860596, hillslope, 
Banks, 313, 71.7906631442, -120.5165465328, 7873.528641528, 3411.4385703002, 6.242524147, 116.6380424109, 110.2907867432, hillslope, 
Banks, 314, 71.7479495897, -120.544023952, 9550.7645616663, 3675.9991124868, 6.5686635971000005, 18.4852181806, 134.273147583, hillslope, 
Banks, 315, 71.7357181659, -120.5456872784, 3149.0502201724, 1341.368363016, 8.5943441391, 2.1941472706, 230.9129486084, hillslope, 
Banks, 316, 71.7554754577, -120.5693030443, 8844.1706551618, 2979.7871593643, 5.4792041779, 332.0955327747, 167.8730010986, hillslope, 
Banks, 317, 71.7503519593, -120.5763976019, 1393.8766141289, 821.5301046845, 16.005607605, 294.7202170796, 205.8546447754, hillslope, 
Banks, 318, 71.7036902437, -120.6179665354, 6698.5583631097, 2492.4387921785, 8.1526632309, 118.0978816237, 203.4544830322, hillslope, 
Banks, 319, 71.7117495411, -120.6154831324, 5065.0275123555, 2705.9437911361, 6.1896882057, 232.6097838511, 294.9103088379, hillslope, 
Banks, 320, 71.7637787685, -120.6007894322, 1450.1214520183, 1211.4087984331, 5.343773365, 5.2467059267, 163.1140136719, hillslope, 
Banks, 321, 71.7331038146, -120.4534943958, 21211.544716288, 4409.3423697758, 9.1810493469, 102.2663879703, 38.768321991, hillslope, 
Banks, 322, 71.6539356554, -120.4772368337, 2549.2569369283, 1364.5754281201, 6.2266583443, 232.0127015777, 106.181678772, hillslope, 
Banks, 323, 71.6632920705, -120.4860568051, 10397.2636850962, 2543.4943354075, 7.8198523521, 325.3920363618, 103.6863555908, hillslope, 
Banks, 325, 71.6733944447, -120.5120817508, 27347.3993594022, 3253.6305275924, 12.2100982666, 316.9733024551, 86.6093215942, hillslope, 
Banks, 326, 71.6633084056, -120.5394199119, 14874.4043185062, 4386.1353046717, 5.7966065407, 330.4760151014, 155.711807251, hillslope, 
Banks, 327, 71.6662682528, -120.5560448447, 11433.168912035, 3986.9737848815, 6.244866848, 358.3312663169, 177.8590698242, hillslope, 
Banks, 328, 71.6640240999, -120.5622385799, 13171.6107397251, 4803.8624765452, 8.0996675491, 7.1271977706, 202.5186309814, hillslope, 
Banks, 329, 71.665712126, -120.574324183, 8352.751773856, 2756.9993343651, 9.9514493942, 8.1386163926, 216.4912872314, hillslope, 
Banks, 330, 71.6749458934, -120.5686267901, 22009.9385516524, 6251.98333904, 5.8053507804999995, 311.9984774594, 138.6812591553, hillslope, 
Banks, 331, 71.6725632746, -120.566121048, 20119.3357007128, 4659.9786728999, 8.0664405823, 359.5290599441, 162.7890167236, hillslope, 
Banks, 332, 71.6754504039, -120.5629046841, 22056.5289940815, 5295.8522567517, 8.6554346085, 9.8185806046, 130.8288574219, hillslope, 
Banks, 333, 71.632200918, -120.6977531026, 19183.208743101, 5899.2359494579, 4.2424402237, 330.7377514824, 365.3003540039, hillslope, 
Banks, 334, 71.6538418917, -120.6732173422, 7861.9457182776, 3578.5294390496, 3.0723528862, 286.5416501533, 341.267578125, hillslope, 
Banks, 335, 71.6770801921, -120.7058157643, 7043.3157176853, 2589.9084656157, 10.3710441589, 303.2447694946, 148.8218994141, hillslope, 
Banks, 336, 71.6809399837, -120.706779321, 7771.3151459632, 2441.3832489495, 10.1422615051, 112.6206917416, 140.779586792, hillslope, 
Banks, 337, 71.6870662967, -120.6833920316, 10315.4321868148, 2102.5600984299, 13.7962913513, 168.0146585512, 112.8190917969, hillslope, 
Banks, 338, 71.6842424159, -120.6524811722, 9094.139386888, 3119.0295499888, 8.5179233551, 332.8850175664, 111.1463317871, hillslope, 
Banks, 339, 71.6543998606, -120.5039949656, 4380.8053568397, 1322.8027109327, 7.3335256577, 115.5031852682, 135.6241149902, hillslope, 
Banks, 340, 71.6403218768, -120.7245149936, 2107.7536424308, 1072.1664078086, 8.8246927261, 76.8540111157, 348.272857666, hillslope, 
Banks, 341, 71.6647944588, -120.6625966723, 1360.5290644187, 1025.7522776005, 4.7452340126, 295.3573349532, 303.8543701172, hillslope, 
Banks, 342, 71.6412286751, -120.803241488, 4950.4593424769, 2928.7316161353, 3.6876037121, 113.5660834334, 327.7123718262, hillslope, 
Banks, 343, 71.6561605715, -120.8145160764, 6705.7859956019, 3188.650745301, 7.2667684555, 97.5864074303, 297.682220459, hillslope, 
Banks, 344, 71.600596597, -120.8024043217, 8569.2344981929, 3265.2340601445, 6.6516137123, 311.6752775709, 337.7711181641, hillslope, 
Banks, 345, 71.6240852656, -120.8776970079, 17015.1538423069, 7769.725396847, 5.3806858063, 118.110935332, 342.4713134766, hillslope, 
Banks, 346, 71.6248743242, -120.8729770872, 2679.8221033596, 2446.0246619704, 4.367079258, 132.693843678, 338.4325256348, hillslope, 
Banks, 347, 71.6383477844, -120.8909828961, 2192.748385217, 1220.6916244748, 4.4220643044, 26.2209794576, 324.7871398926, hillslope, 
Banks, 348, 71.6619025578, -120.8865206467, 10714.4687405822, 2413.5347708246, 9.965010643, 246.1719598773, 273.3071594238, hillslope, 
Banks, 349, 71.6620458012, -120.9048891422, 24166.2277367307, 5133.4028010232, 6.163942337, 105.9146598677, 272.9318847656, hillslope, 
Banks, 350, 71.6626079924, -120.9210127284, 2449.1925453386, 1346.0097760368, 7.7268452644, 331.4096557611, 278.2413330078, hillslope, 
Banks, 351, 71.6420107763, -120.9864138808, 1968.1752706147, 840.0957567678, 5.1544466019, 310.4003738576, 321.8193054199, hillslope, 
Banks, 352, 71.6414072426, -120.9874880277, 987.7294617899, 445.5756499984, 4.5527019501, 324.242312452, 323.3168945312, hillslope, 
Banks, 353, 71.6488379278, -120.967798959, 4025.6017067841, 3843.0899812362, 4.2453994751, 162.6591757701, 314.738494873, hillslope, 
Banks, 354, 71.6461154561, -120.9720452633, 2107.3485386332, 1513.1006447862, 5.4571380615, 24.6006215271, 306.0799560547, hillslope, 
Banks, 355, 71.68199057140001, -120.9840033547, 2276.9938276224, 1587.3632531193, 4.6031756401, 167.7694710439, 298.4826049805, hillslope, 
Banks, 356, 71.6849268877, -120.9715793016, 2390.4836565182, 1313.5198848911, 3.4898891449000002, 351.04814273, 320.0953979492, hillslope, 
Banks, 357, 71.6945644261, -120.8681444752, 2805.0709906709, 1773.0197739519, 7.3216204643000005, 96.623188835, 271.8458251953, hillslope, 
Banks, 358, 71.648548213, -121.0157853423, 14299.8667428489, 4613.5645426917, 4.5459737778000004, 43.8789960904, 330.2070007324, hillslope, 
Banks, 359, 71.6502456163, -121.0220172036, 27823.9340756188, 7830.0637661176, 5.1689629555, 12.1571377443, 329.7981567383, hillslope, 
Banks, 360, 71.6557935758, -121.0039328137, 6404.2802703643, 3119.0295499888, 4.6618828773, 202.8259836564, 340.6831665039, hillslope, 
Banks, 361, 71.628951415, -121.0073395029, 5817.5425193327, 1689.4743395772, 6.9027519226, 338.6125550786, 351.2066955566, hillslope, 
Banks, 362, 71.6026755331, -121.0202753373, 4166.5857604489, 2181.4641197838, 3.7265710831, 5.3909579728, 302.4151916504, hillslope, 
Banks, 363, 71.6262441195, -121.0281306671, 7093.9189186144, 3360.3830270712, 3.2511954308, 205.8556326432, 354.7232971191, hillslope, 
Banks, 364, 71.6276270218, -121.0465023205, 3784.6951186812, 2144.3328156173, 3.0808587074, 220.6828119839, 371.9335632324, hillslope, 
Banks, 365, 71.6280206179, -121.0495166734, 3875.2747697315, 1508.4592317654, 6.0085787773, 222.9178040387, 367.3260192871, hillslope, 
Banks, 366, 71.6226640686, -121.0583299773, 4241.9333670651, 2097.9186854091, 3.9611809254, 17.2026946343, 362.501739502, hillslope, 
Banks, 367, 71.6233646087, -121.0632657761, 1946.129408634, 1341.368363016, 5.0495848656, 37.1779692854, 365.2126464844, hillslope, 
Banks, 368, 71.6617011533, -121.0493353466, 1537.6289715071, 501.2726062482, 6.4831056595, 148.6558199775, 323.0545654297, hillslope, 
Banks, 369, 71.6452775362, -121.0598284482, 2661.3027690882, 1624.4945572858, 2.9484601021, 281.6002499694, 350.2746582031, hillslope, 
Banks, 370, 71.6461113825, -121.0786237709, 9279.3050380666, 4065.8778062353, 6.4325489998, 339.4021491551, 354.1865844727, hillslope, 
Banks, 371, 71.6447830334, -121.0823089019, 8137.6528472641, 4186.5545447766, 6.1014175415, 326.481751306, 356.8457336426, hillslope, 
Banks, 372, 71.6211563761, -121.1197438312, 1256.4553492127, 793.6816265596, 2.9944570065000002, 257.7223338008, 366.211730957, hillslope, 
Banks, 373, 71.6468343758, -121.1175575068, 10486.5463665931, 3448.5698744667, 6.0093359947, 328.257290116, 367.4970703125, hillslope, 
Banks, 374, 71.6486639911, -121.112168318, 43483.3913452071, 8113.1899603874, 5.9126281738, 314.2681428746, 370.1697998047, hillslope, 
Banks, 375, 71.6458778002, -121.1230721185, 6884.1036220427, 3128.3123760304, 5.1094145775, 337.4587379915, 368.5139465332, hillslope, 
Banks, 376, 71.6676021791, -121.2685468824, 7761.160780178, 2246.4439020752, 7.7833871841, 201.6704063699, 238.8973083496, hillslope, 
Banks, 377, 71.6969801859, -121.2763802459, 6794.8229943937, 3448.5698744667, 4.5827903748, 142.3628689401, 307.5787353516, hillslope, 
Banks, 378, 71.6863601424, -121.3199258848, 11481.2732174407, 3945.2010676941, 5.0951552391, 220.5338973432, 249.729888916, hillslope, 
Banks, 379, 71.6780374165, -121.328824708, 1800.6413372923, 988.6209734339, 5.7023301125, 321.1400083007, 237.9793548584, hillslope, 
Banks, 380, 71.6461075303, -121.3053724163, 4077.1082466885, 2348.5549885332, 7.9697256088, 10.3540647465, 234.6558532715, hillslope, 
Banks, 381, 71.6474037475, -121.3256096088, 21769.3169526546, 5272.6451916477, 7.2791881561, 25.3380866759, 260.698638916, hillslope, 
Banks, 382, 71.6531307992, -121.3252725497, 7777.7575003247, 3016.9184635308, 6.253683567, 68.4647278271, 242.5220947266, hillslope, 
Banks, 383, 71.6953200617, -121.3875952871, 1743.7102309067, 1257.8229286413, 4.3600096703, 184.296799282, 235.1783905029, hillslope, 
Banks, 384, 71.6456583103, -121.409454883, 21477.9396014025, 4822.4281286285, 8.8710174561, 337.4745591536, 199.3407897949, hillslope, 
Banks, 385, 71.6232329563, -121.4586558714, 4272.3701185093, 858.6614088511, 14.0649242401, 325.9082809488, 205.1115722656, hillslope, 
Banks, 386, 71.6953290225, -121.4930973823, 4063.1954100231, 1819.4339041601, 6.980535984, 350.6538264748, 141.2759857178, hillslope, 
Banks, 387, 71.6151968247, -121.5047541962, 4630.8037985384, 1782.3025999936, 9.8980398178, 16.7618050406, 136.1765289307, hillslope, 
Banks, 388, 71.6202463142, -121.4499170626, 2522.5245480947, 1053.6007557254, 14.045293808, 281.749482204, 204.355758667, hillslope, 
Banks, 389, 71.6186249754, -121.4477401398, 16228.2781720138, 3805.9586770696, 7.9818716049, 184.2792477783, 205.2136077881, hillslope, 
Banks, 390, 71.691932836, -121.6037504867, 9008.8957035688, 3114.3881369679, 6.276389122, 207.762805054, 184.7888946533, hillslope, 
Banks, 391, 71.6848292114, -121.5601430839, 3548.6952440931, 1341.368363016, 10.8858947754, 134.0691423245, 149.8781585693, hillslope, 
Banks, 392, 71.6650369038, -121.5436532363, 7467.8823093821, 2622.3983567614, 7.321680069, 66.3469999886, 137.5320281982, hillslope, 
Banks, 393, 71.6648893388, -121.5347787857, 835.4467303452, 431.6514109359, 6.3908696175, 316.3567372127, 132.6649169922, hillslope, 
Banks, 394, 71.6658068223, -121.5299575229, 7531.5782596646, 3578.5294390496, 8.777056694, 318.6692543234, 134.6590118408, hillslope, 
Banks, 395, 71.6666450942, -121.5260722982, 932.9929273231, 589.4594536437, 8.6598367691, 318.0137823232, 142.1894683838, hillslope, 
Banks, 396, 71.6866610974, -121.6067550275, 7402.2553879385, 1777.6611869728, 7.6713533401, 317.7655569869, 172.71144104, hillslope, 
Banks, 397, 71.6031767202, -121.793595478, 1852.7249376412, 1540.484981609, 5.5573606491, 302.3641750145, 103.0714645386, hillslope, 
Banks, 398, 71.6014387086, -121.8098721016, 1370.2097455912, 1097.230038121, 4.8856954575, 26.9843360638, 95.1482009888, hillslope, 
Banks, 399, 71.6327118622, -121.9722673348, 3687.0246355749, 2218.1312826483, 4.5482749939, 199.9611571375, 277.3106689453, hillslope, 
Banks, 400, 71.659875972, -121.9466355741, 4485.4800987708, 2643.7488566571, 5.0752639771, 234.8175056471, 370.0040588379, hillslope, 
Banks, 401, 71.6724689827, -121.953080639, 8586.6610437236, 3516.3345045707, 6.4774808884, 119.0973964451, 382.4334106445, hillslope, 
Banks, 402, 71.6740103993, -121.9456831253, 3775.3549548713, 2590.8367482198, 4.2459826469, 133.6297674316, 375.6657104492, hillslope, 
Banks, 403, 71.6798903764, -121.9269763348, 61955.6306429378, 10869.7251534504, 4.9734654427, 69.9213098852, 346.6254577637, hillslope, 
Banks, 404, 71.6919603882, -121.926927963, 2160.2408026502, 1692.2591873897, 4.9255456924, 14.8176642344, 328.1605834961, hillslope, 
Banks, 405, 71.6756310459, -121.9126629787, 7506.0188162987, 4257.5681639951, 4.7838373184, 9.8372383566, 355.4293518066, hillslope, 
Banks, 406, 71.6566800666, -121.9281663978, 13851.4578875427, 6529.0756963827, 4.6392412186000005, 67.2547791009, 370.9372558594, hillslope, 
Banks, 407, 71.6585206388, -121.9257630299, 8931.6193354486, 3195.6128648322, 4.2532830238, 125.3265462694, 368.2467041016, hillslope, 
Banks, 408, 71.659126345, -121.9175834066, 34188.4054048657, 8471.0429042924, 4.3016886711, 221.3019422369, 370.5419616699, hillslope, 
Banks, 409, 71.6556796688, -121.9055899317, 851.9922388563, 398.6973784881, 3.0644187927, 317.6798452434, 367.4117431641, hillslope, 
Banks, 410, 71.6576599635, -121.8682099008, 1779.0667271768, 1115.3315489022, 4.7194776535, 354.7633070427, 293.735168457, hillslope, 
Banks, 411, 71.657826728, -121.8511178436, 1100.8911141162, 453.4660521338, 8.6663141251, 324.6595938696, 259.7637329102, hillslope, 
Banks, 412, 71.6978040224, -122.0089486177, 9012.169749628, 3991.6151979023, 6.4337515831, 324.8922907562, 376.6824645996, hillslope, 
Banks, 413, 71.6675074967, -121.9997358311, 3454.7635574202, 1767.914219629, 5.7655954361, 258.3040025438, 422.8536682129, hillslope, 
Banks, 414, 71.6647745659, -121.9992946393, 2856.1165479497, 1053.6007557254, 6.1711125374, 240.606149357, 419.4504699707, hillslope, 
Banks, 415, 71.654203151, -122.0033604866, 737.5726259227, 547.6867364564, 4.7526922226, 209.0241551624, 380.1997070312, hillslope, 
Banks, 416, 71.6373260532, -121.9977188785, 5989.4279190068, 3165.4436801969, 5.9575967789, 86.1897932229, 278.0798339844, hillslope, 
Banks, 417, 71.6265002623, -122.027283797, 1631.1007378894, 1483.395601453, 3.932169199, 236.7742306988, 283.772644043, hillslope, 
Banks, 418, 71.6427507802, -122.0133570644, 7889.7121982946, 3702.4551667054, 5.4771299362, 106.302117368, 321.4936828613, hillslope, 
Banks, 419, 71.6409800184, -122.010324198, 6861.835066289, 4130.8575885268, 4.7912430763, 139.5656760658, 306.3858642578, hillslope, 
Banks, 420, 71.6392358065, -122.0192686835, 1257.0924953324, 948.2406801528, 4.0540971756, 183.0592767795, 305.1229858398, hillslope, 
Banks, 421, 71.6712162994, -122.0590226362, 3205.0118111862, 2274.7565215022, 5.4447231293, 11.5323715766, 413.9553222656, hillslope, 
Banks, 422, 71.6756732791, -122.083169869, 2192.2849379739, 1553.4809380673, 4.7160482407, 103.9571567167, 395.863067627, hillslope, 
Banks, 423, 71.6215628798, -122.099329601, 5181.390306222, 2477.1221292098, 5.3520669937, 221.5829384161, 274.2550354004, hillslope, 
Banks, 424, 71.6882362003, -122.1362466314, 3683.5050342906, 2261.7605650439, 4.6430139542, 274.8874978587, 392.1360168457, hillslope, 
Banks, 425, 71.638501167, -122.2002254091, 2475.5478760221, 1445.8001559844, 4.4343094826, 352.6403219196, 390.2903137207, hillslope, 
Banks, 426, 71.5322780379, -122.4174651449, 3855.9227842646, 2175.4302828567, 4.4403123856, 233.6657166269, 239.613861084, hillslope, 
Banks, 427, 71.5200540161, -122.4044573599, 2675.1670641201, 1571.1183075464, 4.800801754, 220.68464909, 289.4483642578, hillslope, 
Banks, 428, 71.5181625505, -122.4047404895, 4269.8018170905, 1893.2323711911, 5.8454241753, 239.3697027211, 283.8477783203, hillslope, 
Banks, 429, 71.5476506092, -122.2282110309, 2807.2914835671, 1452.7622755156, 4.1431255341, 195.4887703071, 246.0643463135, hillslope, 
Banks, 430, 71.5594824824, -122.1888538006, 10080.2952187267, 3299.5805164985, 7.3709673882, 313.0379815202, 299.3775634766, hillslope, 
Banks, 431, 71.5592986657, -122.1920146031, 6488.0183415098, 2310.0312604604, 5.979156971, 319.8826544295, 294.3202819824, hillslope, 
Banks, 432, 71.5477667786, -122.1881209003, 2623.6589944532, 1652.3430354107, 3.5383300781, 322.4398039683, 283.6278381348, hillslope, 
Banks, 433, 71.5476769647, -122.1878430678, 2023.249386858, 1470.3996449947, 3.1400191784, 324.1345172067, 284.471862793, hillslope, 
Banks, 434, 71.5544855513, -122.1359339542, 4485.6409363101, 2059.3949573363, 6.7126307487, 159.59173248, 334.4162902832, hillslope, 
Banks, 435, 71.5428409392, -122.1343768959, 7395.8427223028, 4034.7803389959, 3.6334674358, 145.1879331775, 289.6059570312, hillslope, 
Banks, 436, 71.5508284268, -122.1098045801, 35008.4823342389, 6338.7777625292, 6.8824005127, 197.3596114651, 335.9937438965, hillslope, 
